Point ID,Date/Time,Max,Min
parameter_0,2018-04-18 15:26:13,33.877889675553575,34.79312406995256
parameter_1,2018-04-18 15:26:25,38.64774807632905,44.84833593575654
parameter_2,2018-04-18 15:27:02,39.32204098097352,35.77351711002137
parameter_3,2018-04-18 15:24:24,76.04984783551306,76.47768078458432
parameter_4,2018-04-18 15:24:34,75.30274182928636,80.80909834703115
parameter_5,2018-04-18 15:24:51,85.10704246067382,82.4042671442377
parameter_6,2018-04-18 15:27:30,77.88818352891874,76.74918902252419
parameter_7,2018-04-18 15:25:08,79.23203748989333,75.28558087448553
parameter_8,2018-04-18 15:27:48,69.42042414987529,78.91327178387073
parameter_9,2018-04-18 15:28:02,58.40336167381743,59.469269202876404
parameter_10,2018-04-18 15:28:16,74.37537403472207,74.6425496753685
parameter_11,2018-04-18 15:25:20,76.66832067999015,82.53266667422228
parameter_12,2018-04-18 15:25:32,68.98153924453024,66.17055228808377
parameter_13,2018-04-18 15:25:43,48.61929943587103,48.16433064174552
parameter_14,2018-04-18 15:28:30,62.94942894027514,66.1208536068165
parameter_15,2018-04-18 15:25:52,58.02032025564891,62.32621938009506
parameter_16,2018-04-18 15:28:40,63.91250434840391,60.54492907924189
parameter_17,2018-04-18 15:28:48,72.31872200378122,70.09668647981024
parameter_18,2018-04-18 15:28:59,76.47337516595809,75.92849934902966
parameter_19,2018-04-18 15:26:04,78.01683107130543,78.43868530201405
