Point ID,Date/Time,Max,Min
parameter_0,2019-01-15 10:30:35,66.40178375317639,64.34783879196226
parameter_1,2019-01-15 10:30:50,68.29426386498965,66.63453416199667
parameter_2,2019-01-15 10:31:12,69.13433718721946,70.24639894993567
parameter_3,2019-01-15 10:28:25,82.34267552630514,73.89756223741549
parameter_4,2019-01-15 10:28:39,82.7824374105954,82.04066361690379
parameter_5,2019-01-15 10:28:52,83.26622973599063,77.16404698471267
parameter_6,2019-01-15 10:31:31,71.15217216303547,73.71385334743745
parameter_7,2019-01-15 10:29:15,65.96210119923661,63.37128766654935
parameter_8,2019-01-15 10:31:42,86.38440397740126,88.80013966167364
parameter_9,2019-01-15 10:31:56,83.20396038439627,91.42763836952041
parameter_10,2019-01-15 10:32:10,81.68815468710355,87.8151933108053
parameter_11,2019-01-15 10:29:30,79.20267070652756,75.83109481639278
parameter_12,2019-01-15 10:29:42,83.1491392428535,80.64277127626184
parameter_13,2019-01-15 10:29:55,73.24179564909272,71.23125254972477
parameter_14,2019-01-15 10:32:31,82.66814652759345,78.52555083449901
parameter_15,2019-01-15 10:30:08,66.37247665016037,69.15308389471366
parameter_16,2019-01-15 10:32:41,82.73178280593848,83.50733689855652
parameter_17,2019-01-15 10:32:51,90.39739576364163,90.55041944378766
parameter_18,2019-01-15 10:33:55,81.4827901310703,75.44711217744192
parameter_19,2019-01-15 10:30:21,69.23298677705658,65.25120559016797
