Point ID,Date/Time,Max,Min
parameter_0,2018-04-02 14:26:58,29.06307996776311,30.5058284468084
parameter_1,2018-04-02 14:27:10,30.363440407060388,37.10505272176078
parameter_2,2018-04-02 14:27:20,29.634299397594532,23.488501361942312
parameter_3,2018-04-02 14:24:20,75.94103367353483,78.33452006149378
parameter_4,2018-04-02 14:24:56,78.8138413848831,78.75364259043359
parameter_5,2018-04-02 14:25:09,79.87816018312434,76.06026670826382
parameter_6,2018-04-02 14:27:36,44.16028639615382,43.62731621286545
parameter_7,2018-04-02 14:25:31,32.410857030000614,37.26334522449136
parameter_8,2018-04-02 14:27:46,38.50316238662608,37.71190253221218
parameter_9,2018-04-02 14:27:57,37.076150788198305,44.00696438005737
parameter_10,2018-04-02 14:28:11,43.37146501721844,39.258335590451665
parameter_11,2018-04-02 14:25:48,31.776116808022703,30.367074147582343
parameter_12,2018-04-02 14:26:02,30.83348532687489,30.752396905812777
parameter_13,2018-04-02 14:26:14,30.880715564572697,32.364894483790586
parameter_14,2018-04-02 14:28:29,39.731125764649626,43.69874675899301
parameter_15,2018-04-02 14:26:27,31.522727776462734,32.14988330988881
parameter_16,2018-04-02 14:28:37,36.724845100970434,40.75752099825849
parameter_17,2018-04-02 14:28:46,38.4591269185623,35.532208619113256
parameter_18,2018-04-02 14:29:24,19.046328957710557,17.962567298533195
parameter_19,2018-04-02 14:26:40,34.411267069629574,32.824432426192374
